Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
131549,AirAsia,I5-588,Kolkata,Afternoon,one,Late_Night,Mumbai,Economy,11.08,27,3727
279212,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,13.25,32,60555
260306,Vistara,UK-850,Bangalore,Evening,one,Night,Chennai,Business,27.17,31,44280
272761,Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.5,6,55502
93121,AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.83,45,4498
82574,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Economy,2.08,39,2900
170481,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,17.25,47,6314
95713,Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.92,12,5178
155538,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,22.17,27,4387
14210,Indigo,6E-788,Delhi,Afternoon,one,Night,Bangalore,Economy,9.83,22,7425
298453,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,Business,13.17,12,51345
143969,Air_India,AI-9720,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.83,15,11007
287046,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,38,41314
288159,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,14.42,11,73376
47414,Vistara,UK-821,Mumbai,Early_Morning,one,Night,Delhi,Economy,17.17,24,4810
241978,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Chennai,Business,16.58,9,49613
204407,Vistara,UK-836,Chennai,Morning,one,Afternoon,Hyderabad,Economy,25.83,22,4086
74372,Vistara,UK-865,Mumbai,Evening,one,Night,Hyderabad,Economy,25.75,30,3334
122932,AirAsia,I5-2991,Kolkata,Night,one,Morning,Delhi,Economy,11.33,23,3014
77660,Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Economy,9.83,4,11129
189023,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,13.83,14,9141
98516,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.92,27,2150
120791,Indigo,6E-6965,Kolkata,Afternoon,one,Night,Delhi,Economy,6.92,10,12836
288443,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,8.17,16,60160
217160,Air_India,AI-537,Delhi,Evening,one,Morning,Kolkata,Business,17.33,21,47545
89906,AirAsia,I5-749,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,30,4498
241370,Air_India,AI-774,Mumbai,Night,one,Night,Hyderabad,Business,24.75,48,50868
261970,Vistara,UK-708,Kolkata,Night,zero,Night,Delhi,Business,2.33,14,28510
208946,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,5.5,22,59033
15627,GO_FIRST,G8-7535,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.58,29,4020
295824,Air_India,AI-545,Chennai,Night,one,Morning,Bangalore,Business,13.75,48,26546
193422,Air_India,AI-9894,Chennai,Morning,one,Night,Mumbai,Economy,14.83,46,3258
92456,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.17,42,4111
127464,Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,49,6745
283148,Vistara,UK-874,Hyderabad,Morning,one,Morning,Kolkata,Business,25.17,5,52726
112057,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.83,22,5322
294387,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,Business,15.75,20,60260
110815,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Economy,10.17,12,7813
108213,AirAsia,I5-992,Bangalore,Night,zero,Late_Night,Kolkata,Economy,2.42,40,3393
271301,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Business,8.58,24,49151
205777,Air_India,AI-766,Chennai,Early_Morning,one,Night,Hyderabad,Economy,14.25,39,3872
283352,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,Business,15.92,10,51819
277116,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,11.25,47,47395
99212,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,30,6883
117940,Air_India,AI-9505,Bangalore,Morning,two_or_more,Morning,Chennai,Economy,25.92,30,5539
9628,SpiceJet,SG-8723,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,48,2456
60439,Air_India,AI-633,Mumbai,Early_Morning,two_or_more,Night,Bangalore,Economy,14.33,43,8186
235954,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,Business,25.17,24,49725
119100,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,Economy,24.33,43,4672
27630,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,43,5276
170259,Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,8.08,46,1755
153045,Indigo,6E-7271,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,11.75,7,10438
39506,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,29,1998
214929,Vistara,UK-809,Delhi,Evening,zero,Night,Bangalore,Business,2.83,38,32859
52248,AirAsia,I5-631,Mumbai,Morning,one,Night,Delhi,Economy,12.0,47,2336
239430,Air_India,AI-607,Mumbai,Evening,one,Early_Morning,Hyderabad,Business,15.08,22,32230
264896,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.17,15,50271
154130,Indigo,6E-6737,Hyderabad,Early_Morning,zero,Morning,Delhi,Economy,2.25,17,2694
281028,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Business,10.75,16,38099
179116,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,9.5,34,4674
171186,AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Kolkata,Economy,13.25,7,5291
236472,Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,11.67,30,62045
23471,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,20,7790
124799,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,Economy,24.67,33,7900
268274,Vistara,UK-778,Kolkata,Afternoon,one,Night,Bangalore,Business,8.0,17,78870
281911,Vistara,UK-874,Hyderabad,Morning,one,Night,Bangalore,Business,14.33,31,38099
131756,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,Economy,13.67,28,5102
37829,Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Chennai,Economy,16.83,19,3988
238638,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.92,11,45693
134702,SpiceJet,SG-337,Kolkata,Morning,one,Morning,Mumbai,Economy,24.5,44,5746
44975,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,12,13840
154143,Indigo,6E-2093,Hyderabad,Morning,zero,Morning,Delhi,Economy,2.25,17,3611
55252,Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.58,16,3280
179633,Indigo,6E-7062,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.0,40,1543
134625,Air_India,AI-9745,Kolkata,Morning,one,Evening,Mumbai,Economy,5.83,44,4846
237419,Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Business,9.33,42,64285
21240,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,8,13830
260147,Vistara,UK-846,Bangalore,Morning,one,Evening,Chennai,Business,11.42,28,49992
169334,Indigo,6E-6066,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.33,38,1776
114913,Vistara,UK-893,Bangalore,Evening,zero,Night,Hyderabad,Economy,1.0,45,1714
156071,Indigo,6E-7271,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,11.75,31,3397
76000,GO_FIRST,G8-7557,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.08,40,5430
267748,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,9,61023
270515,Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Business,11.25,8,49207
142010,GO_FIRST,G8-393,Kolkata,Morning,one,Late_Night,Bangalore,Economy,15.25,46,6819
253288,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Business,12.0,9,60508
41702,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,41,4896
196943,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.25,40,4755
22516,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,15,8534
277001,Air_India,AI-620,Hyderabad,Early_Morning,one,Night,Delhi,Business,15.75,45,39499
30655,Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,17,5761
705,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,5,12990
292500,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,16.08,35,49553
244520,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Chennai,Business,10.33,44,49613
203324,Vistara,UK-838,Chennai,Night,one,Morning,Hyderabad,Economy,12.58,10,13122
47376,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,24,3024
174264,Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,32,5960
149219,Air_India,AI-770,Kolkata,Night,one,Morning,Chennai,Economy,12.42,15,10122
131262,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,25,5715
48824,Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,31,2339
273018,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,Business,8.58,11,55983
288676,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,8.17,20,60160
11785,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,11,10680
209840,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Business,23.83,30,59033
27196,Indigo,6E-549,Delhi,Afternoon,one,Night,Kolkata,Economy,5.83,41,3754
99846,Indigo,6E-6445,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.25,34,2201
210422,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Business,2.25,36,22152
260549,Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Business,10.42,36,44280
30016,Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Economy,15.58,12,9840
113216,Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Economy,22.75,31,6262
14960,Vistara,UK-953,Delhi,Night,one,Early_Morning,Bangalore,Economy,11.17,26,4272
260042,Vistara,UK-864,Bangalore,Evening,one,Evening,Chennai,Business,24.92,26,44280
238301,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,12.42,6,60365
202438,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Economy,7.17,47,7081
249719,Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.0,14,61404
27239,Air_India,AI-636,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,21.67,41,4933
46621,AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Delhi,Economy,14.58,20,5939
263440,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,40,48079
29313,Air_India,AI-807,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,6,11310
140391,Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,35,8111
237488,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Business,8.08,43,62045
127638,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.67,2,18879
291146,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Business,14.08,14,76545
292592,Air_India,AI-539,Chennai,Evening,one,Morning,Mumbai,Business,17.17,36,61649
122711,Indigo,6E-856,Kolkata,Evening,one,Late_Night,Delhi,Economy,5.67,21,6489
287195,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Business,7.0,41,41314
190186,Vistara,UK-838,Chennai,Night,one,Evening,Mumbai,Economy,22.0,22,5037
281186,Air_India,AI-541,Hyderabad,Evening,one,Morning,Bangalore,Business,16.67,18,56590
217397,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Business,15.92,24,67769
62472,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,7,13608
37155,AirAsia,I5-550,Delhi,Evening,one,Morning,Chennai,Economy,15.75,15,3918
227150,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Business,2.25,23,36700
241195,Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Business,13.67,45,60365
71772,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.0,12,13086
166081,Indigo,6E-6151,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,4.25,8,6753
219732,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,Business,2.08,13,23944
3491,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,19,5321
98283,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,25,6883
82268,Indigo,6E-5307,Mumbai,Morning,zero,Afternoon,Chennai,Economy,2.0,37,3000
141962,AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,15.92,46,3862
284528,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Kolkata,Business,15.83,33,51707
44540,Vistara,UK-775,Mumbai,Afternoon,one,Night,Delhi,Economy,8.75,10,14973
238836,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Business,24.17,13,68317
127026,AirAsia,I5-2473,Kolkata,Morning,one,Late_Night,Delhi,Economy,15.33,47,3014
161134,Air_India,AI-9891,Hyderabad,Evening,two_or_more,Night,Mumbai,Economy,27.08,20,7895
225062,Vistara,UK-851,Mumbai,Early_Morning,one,Night,Delhi,Business,15.42,2,57856
292974,Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,21.67,42,49553
257728,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.25,30,37985
194274,GO_FIRST,G8-305,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,8,12078
86688,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,15,10376
21402,GO_FIRST,G8-392,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.5,9,14114
18504,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.92,42,4496
82679,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Economy,12.58,39,7019
83010,SpiceJet,SG-251,Mumbai,Evening,zero,Night,Chennai,Economy,1.83,42,3000
8746,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,43,10087
12233,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,13,10680
14096,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,Economy,2.67,22,4501
197738,Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,8.42,49,4755
256575,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,22.33,12,37985
37981,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,20,3251
115804,Vistara,UK-846,Bangalore,Morning,one,Night,Chennai,Economy,14.58,5,9241
126446,GO_FIRST,G8-537,Kolkata,Evening,one,Night,Delhi,Economy,7.08,43,5953
40159,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,Economy,13.83,32,5622
36939,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.83,13,16212
255285,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,39,60508
178737,Indigo,6E-6366,Hyderabad,Afternoon,one,Evening,Chennai,Economy,6.25,30,4453
281958,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,15.25,31,64139
92212,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,10.92,41,4111
234460,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,Business,11.67,6,62045
161841,GO_FIRST,G8-426,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,5.92,25,4165
98499,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,12.58,26,7212
20787,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.33,5,15615
252979,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,4,78428
84128,Vistara,UK-850,Bangalore,Evening,one,Night,Delhi,Economy,27.08,1,13947
164621,Vistara,UK-894,Hyderabad,Evening,one,Morning,Mumbai,Economy,15.75,43,3471
220185,Air_India,AI-542,Delhi,Morning,zero,Morning,Hyderabad,Business,2.17,21,23944
52213,Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,47,2339
76866,GO_FIRST,G8-327,Mumbai,Morning,one,Night,Hyderabad,Economy,15.08,46,4325
141129,Air_India,AI-402,Kolkata,Morning,one,Late_Night,Bangalore,Economy,13.75,40,7474
216839,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,9.58,16,65529
98264,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,9.67,25,6568
184483,GO_FIRST,G8-302,Chennai,Early_Morning,one,Afternoon,Delhi,Economy,9.58,30,4827
245826,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,8.58,14,62793
188553,GO_FIRST,G8-304,Chennai,Afternoon,zero,Afternoon,Mumbai,Economy,1.92,11,5881
104724,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,13.25,16,7683
283252,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Kolkata,Business,20.75,8,48851
122846,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,14.5,22,6461
254517,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,27,72268
63162,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.5,11,11928
138797,Air_India,AI-9745,Kolkata,Morning,one,Afternoon,Bangalore,Economy,26.75,25,4548
60101,GO_FIRST,G8-7546,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,42,2124
22027,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,13,5954
271841,Vistara,UK-774,Kolkata,Night,one,Afternoon,Hyderabad,Business,15.67,35,49207
175478,Vistara,UK-894,Hyderabad,Evening,two_or_more,Morning,Kolkata,Economy,15.17,42,7692
224925,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,Business,13.42,49,45257
282270,Vistara,UK-830,Hyderabad,Morning,one,Night,Bangalore,Business,10.08,37,56702
104991,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.17,18,5178
182822,Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,Economy,2.75,20,2744
272888,Vistara,UK-778,Kolkata,Afternoon,one,Morning,Chennai,Business,18.58,8,56879
33163,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,34,5950
10847,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,Economy,8.5,6,10680
103636,AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.75,9,5176
66615,GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.75,30,4961
124871,Indigo,6E-811,Kolkata,Morning,one,Evening,Delhi,Economy,7.08,34,4439
142092,Indigo,6E-566,Kolkata,Night,one,Early_Morning,Bangalore,Economy,8.33,47,3860
7123,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,21.58,36,3855
82472,Vistara,UK-988,Mumbai,Night,one,Night,Chennai,Economy,23.33,38,4663
151912,Indigo,6E-7561,Kolkata,Early_Morning,two_or_more,Evening,Chennai,Economy,9.67,42,4170
84863,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,6,10009
185239,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,35,3860
164912,AirAsia,I5-1517,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,10.25,45,2250
117358,Vistara,UK-893,Bangalore,Evening,two_or_more,Morning,Chennai,Economy,15.92,23,10769
144305,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,16.67,18,5574
40572,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,35,3306
228019,Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Delhi,Business,26.67,31,41269
236315,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Business,15.08,28,64285
56382,GO_FIRST,G8-7545,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,22,2124
156163,GO_FIRST,G8-661,Hyderabad,Early_Morning,one,Night,Delhi,Economy,12.33,31,7585
39112,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,26,4896
280001,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,11.67,44,66155
296093,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Business,12.5,6,55377
177073,Indigo,6E-752,Hyderabad,Early_Morning,one,Afternoon,Chennai,Economy,7.5,12,4453
173575,Indigo,6E-283,Hyderabad,Evening,zero,Evening,Kolkata,Economy,2.0,27,3298
270148,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,48,52287
44607,Indigo,6E-6721,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,11,5943
31388,Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,22,5772
58682,GO_FIRST,G8-365,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,34,4402
237477,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Business,16.0,43,57565
242930,Air_India,AI-809,Mumbai,Morning,one,Night,Chennai,Business,13.58,22,49613
204710,Vistara,UK-826,Chennai,Afternoon,two_or_more,Night,Hyderabad,Economy,8.42,26,6015
89580,Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.92,29,3346
94770,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,6.75,6,11205
130162,GO_FIRST,G8-789,Kolkata,Morning,one,Night,Mumbai,Economy,10.67,19,5507
270676,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Business,12.75,11,52175
67787,Indigo,6E-236,Mumbai,Evening,one,Night,Kolkata,Economy,6.58,36,5012
173216,Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.83,24,5285
208348,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Business,9.08,17,51384
210925,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Business,30.08,40,44622
276229,Air_India,AI-525,Hyderabad,Early_Morning,one,Morning,Delhi,Business,27.25,30,47586
168812,Air_India,AI-616,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.75,33,4054
4095,Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,Economy,23.92,22,3831
20892,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.42,6,12150
275124,Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,9,51875
54554,Indigo,6E-5307,Mumbai,Morning,one,Evening,Bangalore,Economy,7.08,12,6017
174046,Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,29.67,30,8489
186021,AirAsia,I5-557,Chennai,Night,one,Morning,Delhi,Economy,10.25,40,2477
256953,Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.83,18,37985
268769,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Business,6.75,25,71058
140951,GO_FIRST,G8-512,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.25,39,6109
70912,Air_India,AI-639,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.33,6,8988
136038,AirAsia,I5-582,Kolkata,Morning,one,Evening,Bangalore,Economy,9.25,5,21141
273856,Air_India,AI-768,Kolkata,Afternoon,one,Early_Morning,Chennai,Business,15.83,29,73377
76748,Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.58,45,6349
110055,Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Economy,7.25,5,11383
101720,GO_FIRST,G8-395,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,44,2423
200343,Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Economy,21.17,26,7344
196294,Air_India,AI-539,Chennai,Evening,one,Late_Night,Bangalore,Economy,7.17,32,6623
210800,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,15.75,39,41113
40311,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,33,4896
249263,Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,11.17,9,54684
55285,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,16,5102
234119,Air_India,AI-660,Mumbai,Evening,one,Morning,Bangalore,Business,14.92,49,54608
222099,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Business,2.75,6,27864
18621,Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,43,3357
155453,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Economy,6.83,26,6292
138617,AirAsia,I5-552,Kolkata,Early_Morning,one,Night,Bangalore,Economy,14.08,24,3862
207060,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Business,11.67,5,53164
277211,Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,Business,12.83,49,39499
297842,Air_India,AI-538,Chennai,Night,one,Afternoon,Kolkata,Business,18.17,44,55377
148599,Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Economy,15.25,8,14620
12028,Air_India,AI-868,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,12,10680
191582,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,32,4672
223804,Air_India,AI-865,Delhi,Morning,one,Early_Morning,Chennai,Business,20.67,32,45257
234158,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,11.67,49,69168
91285,AirAsia,I5-1426,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,12.0,37,2723
32581,Air_India,AI-883,Delhi,Night,one,Afternoon,Hyderabad,Economy,16.75,30,5871
26936,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.33,39,7431
51634,Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.25,44,2464
258127,Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,Business,26.42,36,37929
133036,SpiceJet,SG-387,Kolkata,Night,one,Morning,Mumbai,Economy,10.67,35,5548
68238,Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.5,38,6105
78818,Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,5.75,13,8043
146962,Air_India,AI-402,Kolkata,Morning,one,Night,Hyderabad,Economy,13.17,40,5145
136405,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,10.58,8,15329
